  version number of analysis code =  14
 timestep dt in seconds =   .1000000E-15
 # emin for stop =   6
 decrit =   .1500000E+00

 mass metal atom in a.m.u. =   196.9660

  EOR found on XDATCAR at ntimes = 1206
  ntimesa = 1206
  detb = 30.6261662733299254
 Z layer 1 =  20.2474

 Z layer 2 =  17.8206

 Z layer 3 =  15.3822

 Z layer 4 =  13.0000

 Z12 =   2.4269

 Z23 =   2.4383

 Z34 =   2.3822

 temp, average ekin =   254.551263      .394854
 
 nt   temp      ekin       ekinh      zH         xH         yH        z1        z12
   18.80   -19.7897   -25.7660   -25.6924     5.9763   .000    4
   18.90   -19.7896   -25.7030   -25.6294     5.9133   .000    3
   19.00   -19.7895   -25.6439   -25.5702     5.8544   .000    4
   19.10   -19.7894   -25.5897   -25.5161     5.8003   .000    4
   19.20   -19.7894   -25.5413   -25.4675     5.7519   .000    4
   19.30   -19.7893   -25.4992   -25.4254     5.7099   .000    3
   19.40   -19.7892   -25.4642   -25.3905     5.6750   .000    4
   19.50   -19.7892   -25.4370   -25.3632     5.6478   .000    4
   19.60   -19.7892   -25.4179   -25.3442     5.6288   .000    3
   19.70   -19.7891   -25.4072   -25.3335     5.6181   .000    4
   19.80   -19.7891   -25.4050   -25.3312     5.6159   .000    4
   19.90   -19.7891   -25.4111   -25.3373     5.6220   .000    3
   20.00   -19.7891   -25.4252   -25.3515     5.6361   .000    4
   20.10   -19.7892   -25.4469   -25.3732     5.6577   .000    4
   20.20   -19.7892   -25.4754   -25.4019     5.6861   .000    4
   20.30   -19.7893   -25.5099   -25.4365     5.7206   .000    3
   20.40   -19.7893   -25.5495   -25.4762     5.7602   .000    4
   20.50   -19.7894   -25.5933   -25.5201     5.8038   .000    4
   20.60   -19.7895   -25.6400   -25.5670     5.8505   .000    4
   20.70   -19.7895   -25.6887   -25.6160     5.8992   .000    3
   20.80   -19.7896   -25.7383   -25.6659     5.9487   .000    4
   20.90   -19.7897   -25.7879   -25.7157     5.9983   .000    5
   21.00   -19.7897   -25.8366   -25.7647     6.0469   .000    4
   21.10   -19.7897   -25.8835   -25.8120     6.0938   .000    3
   21.20   -19.7898   -25.9281   -25.8568     6.1383   .000    4
   21.30   -19.7898   -25.9696   -25.8989     6.1799   .000    4
   21.40   -19.7898   -26.0078   -25.9375     6.2181   .000    4
   21.50   -19.7898   -26.0424   -25.9725     6.2526   .000    3
   21.60   -19.7898   -26.0731   -26.0037     6.2833   .000    4
   21.70   -19.7897   -26.0998   -26.0310     6.3101   .000    4
   21.80   -19.7897   -26.1227   -26.0544     6.3330   .000    4
   21.90   -19.7897   -26.1418   -26.0739     6.3521   .000    3
   22.00   -19.7896   -26.1572   -26.0900     6.3676   .000    4
   22.10   -19.7896   -26.1693   -26.1026     6.3797   .000    4
   22.20   -19.7896   -26.1782   -26.1121     6.3886   .000    4
   22.30   -19.7895   -26.1843   -26.1188     6.3948   .000    3
   22.40   -19.7895   -26.1879   -26.1228     6.3984   .000    3
   22.50   -19.7894   -26.1891   -26.1246     6.3997   .000    4
   22.60   -19.7894   -26.1884   -26.1243     6.3990   .000    4
   22.70   -19.7893   -26.1859   -26.1223     6.3965   .000    4
   22.80   -19.7893   -26.1818   -26.1185     6.3925   .000    3
   22.90   -19.7892   -26.1762   -26.1134     6.3870   .000    4
   23.00   -19.7892   -26.1693   -26.1068     6.3800   .000    4
   23.10   -19.7892   -26.1610   -26.0988     6.3718   .000    3
   23.20   -19.7891   -26.1513   -26.0893     6.3622   .000    3
   23.30   -19.7891   -26.1402   -26.0784     6.3511   .000    4
   23.40   -19.7891   -26.1275   -26.0659     6.3384   .000    4
   23.50   -19.7891   -26.1130   -26.0517     6.3240   .000    3
   23.60   -19.7890   -26.0966   -26.0353     6.3076   .000    4
   23.70   -19.7890   -26.0781   -26.0169     6.2891   .000    4
   23.80   -19.7890   -26.0572   -25.9962     6.2682   .000    3
   23.90   -19.7890   -26.0339   -25.9731     6.2449   .000    3
   24.00   -19.7889   -26.0080   -25.9472     6.2191   .000    4
   24.10   -19.7888   -25.9794   -25.9187     6.1905   .000    5
   24.20   -19.7888   -25.9481   -25.8876     6.1593   .000    4
   24.30   -19.7888   -25.9144   -25.8540     6.1256   .000    3
   24.40   -19.7887   -25.8783   -25.8181     6.0896   .000    4
   24.50   -19.7887   -25.8403   -25.7802     6.0517   .000    4
   24.60   -19.7885   -25.8009   -25.7409     6.0123   .000    5
   24.70   -19.7885   -25.7605   -25.7008     5.9721   .000    6
   24.80   -19.7884   -25.7200   -25.6604     5.9317   .000    2
   24.90   -19.7882   -25.6801   -25.6207     5.8919   .000    4
   25.00   -19.7881   -25.6417   -25.5825     5.8536   .000    4
   25.10   -19.7881   -25.6057   -25.5466     5.8176   .000    4
   25.20   -19.7880   -25.5730   -25.5140     5.7850   .000    3
   25.30   -19.7879   -25.5444   -25.4855     5.7565   .000    4
   25.40   -19.7878   -25.5207   -25.4620     5.7329   .000    4
   25.50   -19.7878   -25.5027   -25.4442     5.7150   .000    4
   25.60   -19.7877   -25.4908   -25.4324     5.7031   .000    2
   25.70   -19.7876   -25.4854   -25.4271     5.6978   .000    4
   25.80   -19.7876   -25.4867   -25.4285     5.6990   .000    4
   25.90   -19.7876   -25.4945   -25.4364     5.7069   .000    4
   26.00   -19.7876   -25.5086   -25.4506     5.7210   .000    3
   26.10   -19.7877   -25.5286   -25.4707     5.7410   .000    4
   26.20   -19.7877   -25.5540   -25.4961     5.7663   .000    4
   26.30   -19.7877   -25.5839   -25.5262     5.7962   .000    3
   26.40   -19.7878   -25.6176   -25.5599     5.8298   .000    4
   26.50   -19.7878   -25.6541   -25.5965     5.8663   .000    4
   26.60   -19.7879   -25.6928   -25.6352     5.9049   .000    3
   26.70   -19.7879   -25.7325   -25.6750     5.9446   .000    4
   26.80   -19.7879   -25.7727   -25.7152     5.9848   .000    4
   26.90   -19.7880   -25.8125   -25.7550     6.0245   .000    3
   27.00   -19.7880   -25.8513   -25.7938     6.0633   .000    4
   27.10   -19.7880   -25.8886   -25.8311     6.1006   .000    3
   27.20   -19.7880   -25.9240   -25.8665     6.1360   .000    3
   27.30   -19.7879   -25.9571   -25.8996     6.1691   .000    4
   27.40   -19.7879   -25.9877   -25.9301     6.1998   .000    4
   27.50   -19.7879   -26.0157   -25.9582     6.2278   .000    3
   27.60   -19.7879   -26.0411   -25.9834     6.2532   .000    4
   27.70   -19.7878   -26.0638   -26.0062     6.2760   .000    4
   27.80   -19.7878   -26.0840   -26.0262     6.2962   .000    3
   27.90   -19.7878   -26.1017   -26.0439     6.3140   .000    3
   28.00   -19.7877   -26.1170   -26.0591     6.3293   .000    4
   28.10   -19.7877   -26.1301   -26.0721     6.3424   .000    5
   28.20   -19.7877   -26.1410   -26.0829     6.3534   .000    3
   28.30   -19.7877   -26.1498   -26.0915     6.3622   .000    4
   28.40   -19.7876   -26.1565   -26.0981     6.3689   .000    4
   28.50   -19.7876   -26.1610   -26.1025     6.3734   .000    3
   28.60   -19.7876   -26.1632   -26.1046     6.3757   .000    4
   28.70   -19.7876   -26.1630   -26.1042     6.3754   .000    5
   28.80   -19.7876   -26.1599   -26.1009     6.3723   .000    3
   28.90   -19.7876   -26.1535   -26.0943     6.3659   .000    4
   29.00   -19.7877   -26.1432   -26.0839     6.3556   .000    4
   29.10   -19.7877   -26.1284   -26.0689     6.3407   .000    4
   29.20   -19.7878   -26.1080   -26.0484     6.3202   .000    3
   29.30   -19.7879   -26.0811   -26.0213     6.2932   .000    4
   29.40   -19.7880   -26.0464   -25.9864     6.2584   .000    4
   29.50   -19.7881   -26.0024   -25.9423     6.2143   .000    4
   29.60   -19.7882   -25.9475   -25.8873     6.1594   .000    3
   29.70   -19.7883   -25.8800   -25.8195     6.0917   .000    4
   29.80   -19.7885   -25.7979   -25.7373     6.0094   .000    4
   29.90   -19.7886   -25.6993   -25.6385     5.9107   .000    3
   30.00   -19.7887   -25.5822   -25.5212     5.7935   .000    4
   30.10   -19.7888   -25.4448   -25.3837     5.6560   .000    5
   30.20   -19.7890   -25.2857   -25.2245     5.4967   .000    5
   30.30   -19.7891   -25.1038   -25.0424     5.3147   .000    3
   30.40   -19.7891   -24.8988   -24.8374     5.1097   .000    4
   30.50   -19.7889   -24.6714   -24.6098     4.8825   .000    4
   30.60   -19.7887   -24.4237   -24.3620     4.6349   .000    4
   30.70   -19.7885   -24.1591   -24.0973     4.3706   .000    4
   30.80   -19.7881   -23.8827   -23.8209     4.0946   .000    4
   30.90   -19.7876   -23.6016   -23.5397     3.8140   .000    4
   31.00   -19.7870   -23.3242   -23.2624     3.5373   .000    4
   31.10   -19.7863   -23.0606   -22.9986     3.2743   .000    4
   31.20   -19.7856   -22.8213   -22.7594     3.0357   .000    4
   31.30   -19.7849   -22.6172   -22.5554     2.8323   .000    4
   31.40   -19.7844   -22.4582   -22.3965     2.6738   .000    3
   31.50   -19.7840   -22.3527   -22.2910     2.5686   .000    4
   31.60   -19.7839   -22.3061   -22.2445     2.5223   .000    4
   31.70   -19.7839   -22.3211   -22.2596     2.5372   .000    4
   31.80   -19.7842   -22.3966   -22.3353     2.6124   .000    2
   31.90   -19.7847   -22.5284   -22.4671     2.7437   .000    4
   32.00   -19.7853   -22.7093   -22.6481     2.9239   .000    4
   32.10   -19.7860   -22.9298   -22.8689     3.1438   .000    2
   32.20   -19.7867   -23.1796   -23.1187     3.3929   .000    4
   32.30   -19.7874   -23.4476   -23.3868     3.6602   .000    4
   32.40   -19.7879   -23.7234   -23.6627     3.9355   .000    4
   32.50   -19.7884   -23.9978   -23.9373     4.2094   .000    2
   32.60   -19.7888   -24.2629   -24.2024     4.4741   .000    4
   32.70   -19.7890   -24.5127   -24.4523     4.7237   .000    4
   32.80   -19.7891   -24.7428   -24.6825     4.9537   .000    4
   32.90   -19.7891   -24.9507   -24.8905     5.1615   .000    2
   33.00   -19.7891   -25.1348   -25.0746     5.3457   .000    4
   33.10   -19.7890   -25.2950   -25.2349     5.5060   .000    4
   33.20   -19.7888   -25.4319   -25.3718     5.6430   .000    4
   33.30   -19.7887   -25.5467   -25.4867     5.7581   .000    3
   33.40   -19.7885   -25.6413   -25.5813     5.8528   .000    4
   33.50   -19.7883   -25.7173   -25.6573     5.9290   .000    4
   33.60   -19.7881   -25.7769   -25.7170     5.9888   .000    4
   33.70   -19.7879   -25.8221   -25.7622     6.0342   .000    4
   33.80   -19.7877   -25.8548   -25.7949     6.0671   .000    4
   33.90   -19.7875   -25.8769   -25.8171     6.0894   .000    4
   34.00   -19.7874   -25.8902   -25.8304     6.1028   .000    4
   34.10   -19.7872   -25.8963   -25.8365     6.1091   .000    3
   34.20   -19.7870   -25.8967   -25.8369     6.1097   .000    4
   34.30   -19.7869   -25.8928   -25.8329     6.1059   .000    5
   34.40   -19.7868   -25.8857   -25.8259     6.0989   .000    4
   34.50   -19.7867   -25.8766   -25.8168     6.0899   .000    3
   34.60   -19.7866   -25.8665   -25.8068     6.0799   .000    4
   34.70   -19.7865   -25.8563   -25.7966     6.0698   .000    4
   34.80   -19.7864   -25.8468   -25.7870     6.0603   .000    4
   34.90   -19.7864   -25.8385   -25.7787     6.0521   .000    3
   35.00   -19.7863   -25.8320   -25.7722     6.0457   .000    4
   35.10   -19.7863   -25.8278   -25.7680     6.0415   .000    5
   35.20   -19.7863   -25.8261   -25.7664     6.0398   .000    4
   35.30   -19.7863   -25.8272   -25.7674     6.0409   .000    4
   35.40   -19.7862   -25.8310   -25.7713     6.0448   .000    4
   35.50   -19.7862   -25.8377   -25.7780     6.0515   .000    4
   35.60   -19.7862   -25.8471   -25.7874     6.0609   .000    4
   35.70   -19.7862   -25.8591   -25.7993     6.0729   .000    4
   35.80   -19.7862   -25.8733   -25.8135     6.0870   .000    4
   35.90   -19.7863   -25.8895   -25.8297     6.1032   .000    3
   36.00   -19.7863   -25.9072   -25.8475     6.1210   .000    3
   36.10   -19.7862   -25.9261   -25.8664     6.1399   .000    4
   36.20   -19.7862   -25.9459   -25.8861     6.1597   .000    4
   36.30   -19.7863   -25.9660   -25.9062     6.1798   .000    3
   36.40   -19.7863   -25.9861   -25.9263     6.1998   .000    4
   36.50   -19.7863   -26.0056   -25.9458     6.2194   .000    4
   36.60   -19.7863   -26.0243   -25.9644     6.2380   .000    2
   36.70   -19.7863   -26.0415   -25.9817     6.2552   .000    4
   36.80   -19.7863   -26.0570   -25.9971     6.2707   .000    4
   36.90   -19.7863   -26.0702   -26.0103     6.2839   .000    4
   37.00   -19.7863   -26.0807   -26.0207     6.2943   .000    3
   37.10   -19.7863   -26.0879   -26.0279     6.3015   .000    3
   37.20   -19.7864   -26.0912   -26.0312     6.3048   .000    4
   37.30   -19.7864   -26.0900   -26.0300     6.3036   .000    3
   37.40   -19.7865   -26.0836   -26.0235     6.2971   .000    4
   37.50   -19.7865   -26.0710   -26.0109     6.2845   .000    4
   37.60   -19.7866   -26.0512   -25.9912     6.2647   .000    3
   37.70   -19.7866   -26.0232   -25.9632     6.2366   .000    4
   37.80   -19.7868   -25.9857   -25.9256     6.1990   .000    4
   37.90   -19.7869   -25.9373   -25.8772     6.1504   .000    3
   38.00   -19.7870   -25.8764   -25.8163     6.0894   .000    3
   38.10   -19.7871   -25.8013   -25.7412     6.0143   .000    4
   38.20   -19.7872   -25.7105   -25.6504     5.9233   .000    5
   38.30   -19.7873   -25.6023   -25.5423     5.8150   .000    5
   38.40   -19.7875   -25.4752   -25.4152     5.6877   .000    4
   38.50   -19.7876   -25.3280   -25.2680     5.5404   .000    4
   38.60   -19.7876   -25.1599   -25.1000     5.3723   .000    4
   38.70   -19.7876   -24.9708   -24.9109     5.1833   .000    5
   38.80   -19.7875   -24.7615   -24.7016     4.9740   .000    4
   38.90   -19.7874   -24.5338   -24.4739     4.7464   .000    3
   39.00   -19.7871   -24.2908   -24.2310     4.5037   .000    4
   39.10   -19.7868   -24.0372   -23.9774     4.2504   .000    4
   39.20   -19.7863   -23.7789   -23.7191     3.9926   .000    4
   39.30   -19.7858   -23.5236   -23.4638     3.7378   .000    3
   39.40   -19.7852   -23.2797   -23.2199     3.4945   .000    4
   39.50   -19.7846   -23.0567   -22.9969     3.2721   .000    5
   39.60   -19.7840   -22.8640   -22.8043     3.0800   .000    5
   39.70   -19.7835   -22.7105   -22.6507     2.9270   .000    2
   39.80   -19.7831   -22.6035   -22.5437     2.8204   .000    4
   39.90   -19.7830   -22.5484   -22.4887     2.7655   .000    5
   40.00   -19.7830   -22.5480   -22.4882     2.7650   .000    4
   40.10   -19.7832   -22.6019   -22.5421     2.8187   .000    4
   40.20   -19.7836   -22.7070   -22.6472     2.9235   .000    2
   40.30   -19.7841   -22.8577   -22.7978     3.0736   .000    4
   40.40   -19.7846   -23.0460   -22.9861     3.2614   .000    4
   40.50   -19.7853   -23.2631   -23.2032     3.4778   .000    4
   40.60   -19.7859   -23.4993   -23.4394     3.7134   .000    2
   40.70   -19.7864   -23.7451   -23.6852     3.9587   .000    4
   40.80   -19.7869   -23.9920   -23.9320     4.2051   .000    4
   40.90   -19.7872   -24.2324   -24.1724     4.4452   .000    4
   41.00   -19.7875   -24.4604   -24.4004     4.6729   .000    2
   41.10   -19.7877   -24.6712   -24.6111     4.8836   .000    3
   41.20   -19.7877   -24.8617   -24.8015     5.0739   .000    4
   41.30   -19.7878   -25.0298   -24.9695     5.2420   .000    5
   41.40   -19.7877   -25.1745   -25.1142     5.3868   .000    4
   41.50   -19.7876   -25.2958   -25.2355     5.5082   .000    3
   41.60   -19.7875   -25.3939   -25.3336     5.6064   .000    4
   41.70   -19.7874   -25.4699   -25.4094     5.6825   .000    5
   41.80   -19.7873   -25.5246   -25.4641     5.7373   .000    4
   41.90   -19.7871   -25.5593   -25.4988     5.7722   .000    4
   42.00   -19.7870   -25.5755   -25.5149     5.7884   .000    3
   42.10   -19.7869   -25.5742   -25.5135     5.7873   .000    4
   42.20   -19.7867   -25.5570   -25.4962     5.7702   .000    5
   42.30   -19.7866   -25.5251   -25.4643     5.7385   .000    4
   42.40   -19.7865   -25.4800   -25.4191     5.6935   .000    3
   42.50   -19.7863   -25.4232   -25.3622     5.6368   .000    4
   42.60   -19.7862   -25.3562   -25.2952     5.5700   .000    5
   42.70   -19.7861   -25.2809   -25.2198     5.4948   .000    4
   42.80   -19.7859   -25.1992   -25.1381     5.4133   .000    4
   42.90   -19.7857   -25.1132   -25.0520     5.3275   .000    4
   43.00   -19.7855   -25.0252   -24.9640     5.2397   .000    4
   43.10   -19.7853   -24.9377   -24.8765     5.1524   .000    3
   43.20   -19.7851   -24.8531   -24.7919     5.0680   .000    4
   43.30   -19.7849   -24.7740   -24.7128     4.9891   .000    4
   43.40   -19.7848   -24.7027   -24.6414     4.9179   .000    3
   43.50   -19.7846   -24.6412   -24.5799     4.8566   .000    4
   43.60   -19.7845   -24.5914   -24.5302     4.8069   .000    4
   43.70   -19.7845   -24.5545   -24.4933     4.7700   .000    3
   43.80   -19.7844   -24.5310   -24.4699     4.7466   .000    4
   43.90   -19.7845   -24.5213   -24.4601     4.7368   .000    4
   44.00   -19.7845   -24.5245   -24.4634     4.7400   .000    4
   44.10   -19.7846   -24.5396   -24.4785     4.7550   .000    4
   44.20   -19.7848   -24.5646   -24.5037     4.7798   .000    2
   44.30   -19.7850   -24.5974   -24.5364     4.8124   .000    3
   44.40   -19.7851   -24.6351   -24.5741     4.8499   .000    5
   44.50   -19.7853   -24.6748   -24.6140     4.8895   .000    3
   44.60   -19.7855   -24.7135   -24.6527     4.9279   .000    3
   44.70   -19.7858   -24.7478   -24.6870     4.9620   .000    4
   44.80   -19.7860   -24.7747   -24.7140     4.9888   .000    5
   44.90   -19.7862   -24.7913   -24.7306     5.0051   .000    4
   45.00   -19.7864   -24.7947   -24.7340     5.0083   .000    3
   45.10   -19.7865   -24.7824   -24.7218     4.9959   .000    4
   45.20   -19.7866   -24.7523   -24.6917     4.9657   .000    5
   45.30   -19.7867   -24.7027   -24.6421     4.9159   .000    4
   45.40   -19.7868   -24.6322   -24.5717     4.8454   .000    2
   45.50   -19.7868   -24.5401   -24.4796     4.7533   .000    4
   45.60   -19.7868   -24.4265   -24.3660     4.6397   .000    5
   45.70   -19.7867   -24.2921   -24.2315     4.5054   .000    5
   45.80   -19.7866   -24.1385   -24.0780     4.3520   .000    3
   45.90   -19.7863   -23.9685   -23.9079     4.1822   .000    4
   46.00   -19.7860   -23.7860   -23.7254     4.0000   .000    4
   46.10   -19.7856   -23.5957   -23.5351     3.8101   .000    5
   46.20   -19.7852   -23.4039   -23.3432     3.6187   .000    3
   46.30   -19.7847   -23.2172   -23.1565     3.4325   .000    4
   46.40   -19.7842   -23.0433   -22.9825     3.2591   .000    4
   46.50   -19.7837   -22.8898   -22.8289     3.1060   .000    4
